ID,Asset Name,Code,Project,Client,Project Activity,Activity Description,Duration (Hours),Duration (Days),Time Begin UTC,Time End UTC,URL
2343,Subathu (FS106),MRQ059 (FS106),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID case,Personnel in quarantine and doing well,10.0,0.4,06-Jan-22 21:00,07-Jan-22 07:00,https://dome.fugro.com/operations/ddpr/project/2343/dpr?d=2022-01-07
2203,Fugro Brasilis,02.21030081,US Wind USA EC OWF HRG Survey,US Wind Inc,STBY Covid19 DT,"Vessel at Deepwater Point Anchorage, Delaware River. Missed Workable Weather window",24.0,1.0,06-Jan-22 00:00,07-Jan-22 00:00,https://dome.fugro.com/operations/ddpr/project/2203/dpr?d=2022-01-06
2302,Normand Mermaid,NMM-149,Normand Mermaid (Fugro charter),Fugro Resource Movements,Vessel Idle,"Husøy base ,Norway. Vessel idle",24.0,1.0,05-Jan-22 22:00,06-Jan-22 22:00,https://dome.fugro.com/operations/ddpr/project/2302/dpr?d=2022-01-06
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Boat standby due to Covid case. Personnel in isolation.,24.0,1.0,05-Jan-22 21:00,06-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2022-01-06
2343,Subathu (FS106),MRQ059 (FS106),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID case,Personnel in quarantine and doing well,24.0,1.0,05-Jan-22 21:00,06-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2343/dpr?d=2022-01-06
2084,Red 7 - Sea Riser 2,196914,PD Ports-UK-NGCT Phase 1 GI-02-Nearshore,PD Ports,Non Operational,"NON OPERATIONAL HOURS
Nightshift crew getting in shift pattern",7.0,0.3,06-Jan-22 00:00,06-Jan-22 07:00,https://dome.fugro.com/operations/ddpr/project/2084/dpr?d=2022-01-06
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Boat standby due to Covid case. Personnel in isolation,24.0,1.0,04-Jan-22 21:00,05-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2022-01-05
2343,Subathu (FS106),MRQ059 (FS106),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID case,Personnel in quarantine and doing well,24.0,1.0,04-Jan-22 21:00,05-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2343/dpr?d=2022-01-05
2203,Fugro Brasilis,02.21030081,US Wind USA EC OWF HRG Survey,US Wind Inc,STBY Covid19 DT,"Vessel at Deepwater Point Anchorage, Delaware River. Weather workable offshore.",12.0,0.5,05-Jan-22 00:00,05-Jan-22 12:00,https://dome.fugro.com/operations/ddpr/project/2203/dpr?d=2022-01-05
2203,Fugro Brasilis,02.21030081,US Wind USA EC OWF HRG Survey,US Wind Inc,STBY Covid19 DT,"Was informed by the medic that all tests taken on board the vessel were negative.  Also, 4 close contacts at the hotel were negative.  The only positive was James Weekly, the previously positive that is at the hotel in quarantine. Weather offshore is still showing a Workable window",5.2,0.2,04-Jan-22 18:49,05-Jan-22 00:00,https://dome.fugro.com/operations/ddpr/project/2203/dpr?d=2022-01-04
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Boat Standby due to Covid case,24.0,1.0,03-Jan-22 21:00,04-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2022-01-04
2343,Subathu (FS106),MRQ059 (FS106),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID case,Personnel in quarantine and doing well,24.0,1.0,03-Jan-22 21:00,04-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2343/dpr?d=2022-01-04
2203,Fugro Brasilis,02.21030081,US Wind USA EC OWF HRG Survey,US Wind Inc,STBY Covid19 DT,Conducted Rapid Antigen testing on all on board crew members.,1.3,0.1,04-Jan-22 17:30,04-Jan-22 18:49,https://dome.fugro.com/operations/ddpr/project/2203/dpr?d=2022-01-04
2203,Fugro Brasilis,02.21030081,US Wind USA EC OWF HRG Survey,US Wind Inc,STBY Covid19 DT,Weather offshore is showing a Workable window,5.5,0.2,04-Jan-22 12:00,04-Jan-22 17:30,https://dome.fugro.com/operations/ddpr/project/2203/dpr?d=2022-01-04
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Boat Standby due to Covid case,7.3,0.3,03-Jan-22 13:45,03-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2022-01-03
2343,Subathu (FS106),MRQ059 (FS106),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID case,Personnel in quarantine and doing well,24.0,1.0,02-Jan-22 21:00,03-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2343/dpr?d=2022-01-03
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Ajith and Ajesh visited Boats. PEC of Ajesh got approved y RLIC Port control.,8.8,0.4,03-Jan-22 05:00,03-Jan-22 13:45,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2022-01-03
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Boat Standby due to Covid case,8.0,0.3,02-Jan-22 21:00,03-Jan-22 05:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2022-01-03
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Boat Standby due to Covid case,24.0,1.0,01-Jan-22 21:00,02-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2022-01-02
2343,Subathu (FS106),MRQ059 (FS106),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID case,Personnel in quarantine and doing well,24.0,1.0,01-Jan-22 21:00,02-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2343/dpr?d=2022-01-02
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Boat Standby due to Covid case of 3 x Personnel.,24.0,1.0,31-Dec-21 21:00,01-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2022-01-01
2343,Subathu (FS106),MRQ059 (FS106),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID case,Personnel in quarantine and doing well,24.0,1.0,31-Dec-21 21:00,01-Jan-22 21:00,https://dome.fugro.com/operations/ddpr/project/2343/dpr?d=2022-01-01
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Boat Standby due to Covid case,24.0,1.0,30-Dec-21 21:00,31-Dec-21 21:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2021-12-31
2343,Subathu (FS106),MRQ059 (FS106),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID case,Personnel in quarantine and doing well.,24.0,1.0,30-Dec-21 21:00,31-Dec-21 21:00,https://dome.fugro.com/operations/ddpr/project/2343/dpr?d=2021-12-31
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Boat Standby due to Covid case.,7.0,0.3,30-Dec-21 14:00,30-Dec-21 21:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2021-12-30
2343,Subathu (FS106),MRQ059 (FS106),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID case,"Personnel in quarantine. Received medicines from Fugro office. All are in good condition, still few personnel having light throat itching/pain. All monitoring their temperatures.",24.0,1.0,29-Dec-21 21:00,30-Dec-21 21:00,https://dome.fugro.com/operations/ddpr/project/2343/dpr?d=2021-12-30
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Ajith and Ajesh visited both Boats at OSB Jetty to confirm all OK on berthing / underwater sensors / engine rooms etc...,3.0,0.1,30-Dec-21 11:00,30-Dec-21 14:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2021-12-30
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,Boat Standby as 3 x Covid-19 Positive personnel isolated in their accommodation.,14.0,0.6,29-Dec-21 21:00,30-Dec-21 11:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2021-12-30
2355,Lady Beatrice,MRQ059(LB),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID,3 x Covid-19 Positive personnel isolated in their accommodation.,24.0,1.0,28-Dec-21 21:00,29-Dec-21 21:00,https://dome.fugro.com/operations/ddpr/project/2355/dpr?d=2021-12-29
2343,Subathu (FS106),MRQ059 (FS106),Saipem Qatar NFPS EPCOL - Pre-Construction Geophysical,Saipem S.p.A,Standby due to COVID case,Personnel isolated in their accommodation as all reported Covid 19 Positive,24.0,1.0,28-Dec-21 21:00,29-Dec-21 21:00,https://dome.fugro.com/operations/ddpr/project/2343/dpr?d=2021-12-29
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,DTE (Downtime Equipment),Swap PS logging tool,0.8,0.0,27-Dec-21 16:30,27-Dec-21 17:15,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-27
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Run line SC121S-U034B  HDG338   L= 9.430 Km   Max FA -2.5,1.6,0.1,27-Dec-21 06:47,27-Dec-21 08:24,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-27
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.5,0.0,27-Dec-21 06:19,27-Dec-21 06:47,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-27
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,Downtime Fugro,"Returned to 22pcb_L08 through the southbound TSS, then directly to location",3.9,0.2,26-Dec-21 13:15,26-Dec-21 17:10,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-26
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,Downtime Fugro,Performed boat to boat transfer,0.1,0.0,26-Dec-21 13:10,26-Dec-21 13:15,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-26
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,Downtime Fugro,"
Departed 22pcb_L08 	
Departed the lease area due north direction and entered the Delaware Bay through the TSS to perform boat to boat transfer for departing Fugro team member",5.2,0.2,26-Dec-21 08:00,26-Dec-21 13:10,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-26
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Run line SC121S-U015W   HDG 338   L= 2.420 Km   Max FA -5.3,0.5,0.0,25-Dec-21 18:13,25-Dec-21 18:44,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Heading to next line,2.0,0.1,25-Dec-21 16:14,25-Dec-21 18:13,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Run line SC121S-U001W   HDG 158   L= 3.019 Km   Max FA -6.2,0.6,0.0,25-Dec-21 15:40,25-Dec-21 16:14,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.8,0.0,25-Dec-21 14:51,25-Dec-21 15:40,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Run line SC121S-U032A   HDG 338   L= 9.821 Km   Max FA -13,1.7,0.1,25-Dec-21 08:47,25-Dec-21 10:27,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.6,0.0,25-Dec-21 08:13,25-Dec-21 08:47,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Run line SC121S-U034A   HDG 158   L= 9.430 Km   Max FA 11,1.6,0.1,25-Dec-21 06:40,25-Dec-21 08:13,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,1.0,0.0,25-Dec-21 05:43,25-Dec-21 06:40,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Run line SC121S-U040A   HDG 338   L= 8.665 Km   Max FA -10.4,1.8,0.1,25-Dec-21 03:55,25-Dec-21 05:43,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.7,0.0,25-Dec-21 03:16,25-Dec-21 03:55,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Run line SC121S-U046A   HDG 158   L= 7.900 Km   Max FA 11.7,1.4,0.1,25-Dec-21 01:53,25-Dec-21 03:16,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.5,0.0,25-Dec-21 01:23,25-Dec-21 01:53,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Run line SC121S-U048A   HDG 338   L= 7.645 Km   Max FA -10.1,1.4,0.1,25-Dec-21 00:02,25-Dec-21 01:23,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Continue turn to next line,0.0,0.0,25-Dec-21 00:00,25-Dec-21 00:02,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-25
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.6,0.0,24-Dec-21 23:26,25-Dec-21 00:00,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Re Run line SC121S-U054A   HDG 338   L= 8.527 Km   Max FA -13.1,1.5,0.1,24-Dec-21 20:06,24-Dec-21 21:34,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.7,0.0,24-Dec-21 19:27,24-Dec-21 20:06,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Re Run line SC121S-U063A   HDG 158   L= 10.724 Km   Max FA 8,1.8,0.1,24-Dec-21 12:43,24-Dec-21 14:33,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.5,0.0,24-Dec-21 12:11,24-Dec-21 12:43,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Re Run line SC121S-U068A   HDG 338   L= 11.944 Km   Max FA -11.5,2.0,0.1,24-Dec-21 10:11,24-Dec-21 12:11,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.4,0.0,24-Dec-21 09:48,24-Dec-21 10:11,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Re Run line SC121S-U066A   HDG 158   L= 11.456 Km   Max FA -7.8,1.9,0.1,24-Dec-21 07:52,24-Dec-21 09:48,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.4,0.0,24-Dec-21 07:28,24-Dec-21 07:52,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Re Run line SC121S-U070A   HDG 338   L= 12.087 Km   Max FA -8.1,2.0,0.1,24-Dec-21 05:28,24-Dec-21 07:28,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.8,0.0,24-Dec-21 04:43,24-Dec-21 05:28,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-24
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn again to aborted point to merge the line,1.1,0.0,22-Dec-21 08:10,22-Dec-21 09:16,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-22
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Recover the streamer to change a flotation position to improve spiky channel,1.5,0.1,21-Dec-21 14:49,21-Dec-21 16:16,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-21
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,DTE (Downtime Equipment),Troubleshooting nav computer,0.4,0.0,18-Dec-21 08:00,18-Dec-21 08:25,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-18
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,DTE (Downtime Equipment),Maintenance on CDS,0.3,0.0,18-Dec-21 06:00,18-Dec-21 06:15,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-18
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,"Run line SC121S-U41   HDG 158   Max FA 12.7   Acquire line UHR only
Line was acquired geophysical and could not acquire UHR due to sparker technical issue on 19 Nov - L= 8.537 Km",1.5,0.1,16-Dec-21 19:11,16-Dec-21 20:42,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-16
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,0.5,0.0,16-Dec-21 18:39,16-Dec-21 19:11,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-16
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,"Run line SC121S-U36   HDG 338   Max FA -13.7   Acquire line UHR only
Line was acquired geophysical and could not acquire UHR due to sparker technical issue on 19 Nov - L= 9.175 Km",1.6,0.1,16-Dec-21 17:04,16-Dec-21 18:39,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-16
2023,Kobi Ruegg,5723,COP Italy Scipio OWF Geophysical Survey,Copenhagen Offshore Partners,BDS_UHR,Turn to next line,1.4,0.1,16-Dec-21 15:40,16-Dec-21 17:04,https://dome.fugro.com/operations/ddpr/project/2023/dpr?d=2021-12-16
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,DTE (Downtime Equipment),"Recovering CDS
Change seismic cone",1.3,0.1,16-Dec-21 12:15,16-Dec-21 13:30,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-16
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,DTE (Downtime Equipment),Maintenance on CDS,0.4,0.0,16-Dec-21 05:00,16-Dec-21 05:25,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-16
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,DTE (Downtime Equipment),Maintenance on CDS,0.6,0.0,15-Dec-21 23:10,15-Dec-21 23:45,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-15
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,DTE (Downtime Equipment),"Changed beacon on CDS
Made adjustments to CDS clamps",0.8,0.0,15-Dec-21 17:55,15-Dec-21 18:45,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-15
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,DTE (Downtime Equipment),Troubleshooting issue with settlement gauge,1.9,0.1,15-Dec-21 12:20,15-Dec-21 14:15,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2021-12-15
2021,DB520 (287.11),AMR016DRI-FIS287,Anglo American Brazil - Instalação Inclinômetros Geotechnics,Anglo American Brazil,Falta insumos/ferramentas,Reabastecimento caixa de água,1.3,0.1,13-Dec-21 14:00,13-Dec-21 15:15,https://dome.fugro.com/operations/ddpr/project/2021/dpr?d=2021-12-13
2021,DB520 (287.11),AMR016DRI-FIS287,Anglo American Brazil - Instalação Inclinômetros Geotechnics,Anglo American Brazil,Falta insumos/ferramentas,Aguardando água para inicio da perfuração [INC-301],1.8,0.1,13-Dec-21 12:10,13-Dec-21 14:00,https://dome.fugro.com/operations/ddpr/project/2021/dpr?d=2021-12-13
2008,Skate 2D,194484,Glasgow City Council-UK-Customs House Quay & Carlton Place-02-Nearshore,Glasgow City Council,Fugro Downtime,"Standing awaiting ALARP Certification.
Mobilisation complete.
Crew onboard for general R&M, seafastening, clearing quayside.",12.0,0.5,26-Nov-21 07:00,26-Nov-21 19:00,https://dome.fugro.com/operations/ddpr/project/2008/dpr?d=2021-11-26
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Lift ROV out of water, replace damaged thruster & fit new Capacitor PCB to JB to improve ROV power issue",5.7,0.2,26-Nov-21 09:20,26-Nov-21 15:00,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-26
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,Sail into port,6.8,0.3,26-Nov-21 02:33,26-Nov-21 09:20,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-26
2008,Skate 2D,194484,Glasgow City Council-UK-Customs House Quay & Carlton Place-02-Nearshore,Glasgow City Council,Fugro Downtime,"Standing awaiting ALARP Certification.
No Nightshift working during mobilisation period.",7.0,0.3,26-Nov-21 00:00,26-Nov-21 07:00,https://dome.fugro.com/operations/ddpr/project/2008/dpr?d=2021-11-26
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"A couple of attempts to launch the ROV for operations, however, issues experienced with UMS and upon recovery 2nd time damage was caused to the ROV aft thruster",2.6,0.1,26-Nov-21 00:00,26-Nov-21 02:33,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-26
2008,Skate 2D,194484,Glasgow City Council-UK-Customs House Quay & Carlton Place-02-Nearshore,Glasgow City Council,Fugro Downtime,"Awaiting ALARP certification to conclude and sign off Mobilisation.
SKATE 2D awaiting suitable weather window to complete tow onto site.
low tide with daylight required.
Monitor weather as 48 hours of high winds forecast from 26th.",5.0,0.2,25-Nov-21 19:00,26-Nov-21 00:00,https://dome.fugro.com/operations/ddpr/project/2008/dpr?d=2021-11-25
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,ROV fibre issue & UMS cable failure,8.8,0.4,25-Nov-21 07:00,25-Nov-21 15:45,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-25
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Recovered ROV, tied USV back up alongside Emms Wrestler, lifted ROV out and started testing fibre system at component level",1.0,0.0,24-Nov-21 18:30,24-Nov-21 19:30,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-24
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"ROV deck tested correct - lifted into USV - Harbour tested, operational until dived to bottom of basin (~5m deep) and comms deteriorated (topside ~22-24dBm)",1.0,0.0,24-Nov-21 17:30,24-Nov-21 18:30,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-24
2142,Fugro Orca,210710,TAQA Netherlands Pilot Remote Inspections,TAQA,Breakdown ROV,"Alongside in Berghaven - internal wiring fault found in Seakeeper system from installation, wiring fixed and system tested correct in harbour
ROV fibre loss investigations carried out, tether & slip-rings good, connections all appear good however remade and improved very slightly - system reconnected and deck tested correct (topside reading of 16-17dBm)",6.3,0.3,24-Nov-21 11:12,24-Nov-21 17:30,https://dome.fugro.com/operations/ddpr/project/2142/dpr?d=2021-11-24
2516,Fugro Equator,F173958MGP,Fugro Equator - Overhead Standby,FUGRO APAC MGP Internal Overhead / Resource Planning,Idle in Port (Stdby between Projects),Stdby A/S LOSB. Premob for PTTEP MMR project,24.0,1.0,23-Nov-21 16:00,24-Nov-21 16:00,https://dome.fugro.com/operations/ddpr/project/2516/dpr?d=2021-11-24
